drug1,drug2,cell,Synergy_Smean
30,272,733,-1.004
272,30,733,-1.004
612,49,733,-1.9705
49,612,733,-1.9705
589,641,733,0.4305
641,589,733,0.4305
207,641,733,1.508
641,207,733,1.508
353,49,733,5.625
49,353,733,5.625
644,241,733,6.97
241,644,733,6.97
217,49,733,3.036
49,217,733,3.036
218,335,733,3.729
335,218,733,3.729
322,590,733,6.544
590,322,733,6.544
49,398,733,1.2165
398,49,733,1.2165
398,641,733,1.357
641,398,733,1.357
30,618,733,3.4915
618,30,733,3.4915
179,641,733,-0.7935
641,179,733,-0.7935
590,274,733,-3.2175
274,590,733,-3.2175
519,218,733,20.6925
218,519,733,20.6925
322,218,733,16.676
218,322,733,16.676
243,468,733,7.7785
468,243,733,7.7785
474,218,733,-0.312
218,474,733,-0.312
217,179,733,2.6175
179,217,733,2.6175
612,641,733,3.0925
641,612,733,3.0925
327,218,733,37.75
218,327,733,37.75
567,322,733,20.689
322,567,733,20.689
644,243,733,11.7295
243,644,733,11.7295
519,179,733,8.4215
179,519,733,8.4215
612,179,733,0.636
179,612,733,0.636
274,529,733,-0.899
529,274,733,-0.899
243,599,733,1.7565
599,243,733,1.7565
519,618,733,8.3615
618,519,733,8.3615
322,49,733,4.6395
49,322,733,4.6395
174,618,733,17.0205
618,174,733,17.0205
621,322,733,5.596
322,621,733,5.596
272,618,733,-3.2755
618,272,733,-3.2755
519,468,733,19.063
468,519,733,19.063
71,590,733,6.3935
590,71,733,6.3935
241,186,733,12.763
186,241,733,12.763
272,179,733,-1.8595
179,272,733,-1.8595
589,335,733,-0.9175
335,589,733,-0.9175
335,644,733,-0.302
644,335,733,-0.302
243,272,733,3.3415
272,243,733,3.3415
398,529,733,0.491
529,398,733,0.491
64,641,733,-3.546
641,64,733,-3.546
353,241,733,2.8
241,353,733,2.8
217,398,733,-1.017
398,217,733,-1.017
327,618,733,-9.5115
618,327,733,-9.5115
64,599,733,0.263
599,64,733,0.263
243,49,733,13.266
49,243,733,13.266
612,621,733,6.9875
621,612,733,6.9875
585,218,733,6.395
218,585,733,6.395
64,179,733,2.388
179,64,733,2.388
243,218,733,19.679
218,243,733,19.679
207,599,733,0.192
599,207,733,0.192
217,590,733,1.33
590,217,733,1.33
272,641,733,3.799
641,272,733,3.799
186,398,733,9.264
398,186,733,9.264
618,468,733,-9.939
468,618,733,-9.939
64,274,733,1.3285
274,64,733,1.3285
274,468,733,-9.3705
468,274,733,-9.3705
644,599,733,3.277
599,644,733,3.277
590,529,733,1.219
529,590,733,1.219
335,468,733,42.4215
468,335,733,42.4215
272,468,733,7.501
468,272,733,7.501
272,186,733,-3.55
186,272,733,-3.55
207,241,733,3.768
241,207,733,3.768
644,186,733,6.6295
186,644,733,6.6295
589,71,733,-6.695
71,589,733,-6.695
64,618,733,0.2935
618,64,733,0.2935
64,243,733,13.259
243,64,733,13.259
644,64,733,-1.164
64,644,733,-1.164
217,274,733,1.591
274,217,733,1.591
241,529,733,-0.0045
529,241,733,-0.0045
567,585,733,25.852
585,567,733,25.852
335,353,733,1.0275
353,335,733,1.0275
353,618,733,0.586
618,353,733,0.586
217,519,733,4.0455
519,217,733,4.0455
519,274,733,8.804
274,519,733,8.804
218,644,733,4.571
644,218,733,4.571
641,618,733,-0.4435
618,641,733,-0.4435
612,174,733,2.998
174,612,733,2.998
335,207,733,-0.0975
207,335,733,-0.0975
30,49,733,0.675
49,30,733,0.675
589,468,733,33.12
468,589,733,33.12
30,218,733,2.068
218,30,733,2.068
49,641,733,-0.773
641,49,733,-0.773
243,207,733,-2.203
207,243,733,-2.203
322,641,733,3.6515
641,322,733,3.6515
64,272,733,-1.7225
272,64,733,-1.7225
179,529,733,-0.5875
529,179,733,-0.5875
218,217,733,7.431
217,218,733,7.431
335,398,733,2.943
398,335,733,2.943
353,529,733,-5.967
529,353,733,-5.967
589,599,733,-1.706
599,589,733,-1.706
612,529,733,1.7945
529,612,733,1.7945
217,272,733,-2.844
272,217,733,-2.844
243,71,733,-7.326
71,243,733,-7.326
589,241,733,3.202
241,589,733,3.202
589,644,733,-5.486
644,589,733,-5.486
207,272,733,3.2595
272,207,733,3.2595
612,567,733,24.11
567,612,733,24.11
590,641,733,1.79
641,590,733,1.79
186,590,733,2.146
590,186,733,2.146
179,618,733,3.255
618,179,733,3.255
666,647,733,25.363
647,666,733,25.363
612,243,733,20.7395
243,612,733,20.7395
612,644,733,4.4945
644,612,733,4.4945
241,272,733,0.1065
272,241,733,0.1065
589,353,733,1.0285
353,589,733,1.0285
590,218,733,8.714
218,590,733,8.714
186,519,733,13.0435
519,186,733,13.0435
322,179,733,8.619
179,322,733,8.619
335,71,733,-5.3975
71,335,733,-5.3975
30,274,733,5.1795
274,30,733,5.1795
519,398,733,8.744
398,519,733,8.744
589,179,733,-1.373
179,589,733,-1.373
64,353,733,1.0275
353,64,733,1.0275
644,529,733,6.5385
529,644,733,6.5385
612,274,733,6.78
274,612,733,6.78
335,274,733,-3.166
274,335,733,-3.166
589,272,733,0.906
272,589,733,0.906
612,468,733,-2.7555
468,612,733,-2.7555
218,599,733,2.739
599,218,733,2.739
612,353,733,3.033
353,612,733,3.033
218,468,733,14.3035
468,218,733,14.3035
644,179,733,5.2875
179,644,733,5.2875
207,590,733,0.998
590,207,733,0.998
644,641,733,1.386
641,644,733,1.386
217,599,733,1.3775
599,217,733,1.3775
64,49,733,3.9375
49,64,733,3.9375
599,274,733,0.8655
274,599,733,0.8655
647,618,733,8.8585
618,647,733,8.8585
218,353,733,-0.931
353,218,733,-0.931
218,274,733,-6.0795
274,218,733,-6.0795
353,398,733,-2.654
398,353,733,-2.654
218,618,733,-8.971
618,218,733,-8.971
71,618,733,-0.9975
618,71,733,-0.9975
186,641,733,1.442
641,186,733,1.442
71,241,733,7.2105
241,71,733,7.2105
644,322,733,8.819
322,644,733,8.819
612,519,733,-3.9265
519,612,733,-3.9265
644,618,733,5.867
618,644,733,5.867
589,30,733,-2.2435
30,589,733,-2.2435
398,468,733,-2.1105
468,398,733,-2.1105
335,179,733,-4.137
179,335,733,-4.137
612,585,733,1.805
585,612,733,1.805
327,585,733,0.841
585,327,733,0.841
335,529,733,-3.485
529,335,733,-3.485
322,274,733,-3.4255
274,322,733,-3.4255
612,217,733,0.5665
217,612,733,0.5665
71,49,733,-2.841
49,71,733,-2.841
474,585,733,8.857
585,474,733,8.857
612,64,733,0.6985
64,612,733,0.6985
644,272,733,6.307
272,644,733,6.307
519,207,733,7.872
207,519,733,7.872
621,218,733,22.797
218,621,733,22.797
71,641,733,-5.2445
641,71,733,-5.2445
589,519,733,7.1095
519,589,733,7.1095
519,71,733,0.427
71,519,733,0.427
335,217,733,3.1365
217,335,733,3.1365
612,398,733,6.139
398,612,733,6.139
322,618,733,4.719
618,322,733,4.719
218,641,733,22.1435
641,218,733,22.1435
474,618,733,0.8635
618,474,733,0.8635
590,398,733,-0.281
398,590,733,-0.281
186,274,733,6.752
274,186,733,6.752
398,274,733,0.2905
274,398,733,0.2905
243,519,733,20.1465
519,243,733,20.1465
241,468,733,2.65
468,241,733,2.65
644,71,733,7.098
71,644,733,7.098
589,243,733,8.8995
243,589,733,8.8995
335,272,733,-1.873
272,335,733,-1.873
589,207,733,-4.258
207,589,733,-4.258
207,618,733,1.0535
618,207,733,1.0535
49,272,733,3.0705
272,49,733,3.0705
327,322,733,26.0015
322,327,733,26.0015
5,585,733,16.0915
585,5,733,16.0915
612,666,733,-1.6395
666,612,733,-1.6395
567,218,733,32.646
218,567,733,32.646
30,529,733,0.147
529,30,733,0.147
207,49,733,3.586
49,207,733,3.586
322,599,733,1.98
599,322,733,1.98
217,243,733,7.382
243,217,733,7.382
666,218,733,6.602
218,666,733,6.602
589,49,733,-0.672
49,589,733,-0.672
590,599,733,1.817
599,590,733,1.817
612,647,733,39.8105
647,612,733,39.8105
644,398,733,0.697
398,644,733,0.697
5,218,733,2.6075
218,5,733,2.6075
64,398,733,-0.351
398,64,733,-0.351
174,218,733,2.686
218,174,733,2.686
644,468,733,9.3025
468,644,733,9.3025
272,398,733,-4.9165
398,272,733,-4.9165
30,590,733,3.596
590,30,733,3.596
589,64,733,-1.813
64,589,733,-1.813
207,398,733,0.564
398,207,733,0.564
174,322,733,1.698
322,174,733,1.698
243,186,733,3.5705
186,243,733,3.5705
241,179,733,3.198
179,241,733,3.198
612,590,733,4.7575
590,612,733,4.7575
398,618,733,3.421
618,398,733,3.421
217,241,733,1.301
241,217,733,1.301
666,585,733,4.5075
585,666,733,4.5075
274,179,733,-5.6145
179,274,733,-5.6145
644,207,733,4.026
207,644,733,4.026
567,618,733,33.234
618,567,733,33.234
612,474,733,1.764
474,612,733,1.764
612,30,733,-2.864
30,612,733,-2.864
590,179,733,1.0325
179,590,733,1.0325
590,49,733,2.972
49,590,733,2.972
207,274,733,5.257
274,207,733,5.257
647,322,733,5.8195
322,647,733,5.8195
335,186,733,6.464
186,335,733,6.464
30,641,733,1.69
641,30,733,1.69
353,274,733,-4.189
274,353,733,-4.189
666,618,733,-1.0175
618,666,733,-1.0175
207,529,733,-0.0755
529,207,733,-0.0755
5,322,733,3.836
322,5,733,3.836
207,179,733,0.8825
179,207,733,0.8825
49,618,733,-3.6765
618,49,733,-3.6765
64,71,733,-14.051
71,64,733,-14.051
519,529,733,13.5555
529,519,733,13.5555
644,590,733,4.0335
590,644,733,4.0335
243,179,733,33.4255
179,243,733,33.4255
64,322,733,-2.2775
322,64,733,-2.2775
335,519,733,11.74
519,335,733,11.74
64,241,733,-0.8995
241,64,733,-0.8995
612,599,733,5.5035
599,612,733,5.5035
612,71,733,-0.3945
71,612,733,-0.3945
599,529,733,-1.992
529,599,733,-1.992
243,641,733,25.2515
641,243,733,25.2515
186,218,733,15.0805
218,186,733,15.0805
322,241,733,5.453
241,322,733,5.453
612,5,733,2.676
5,612,733,2.676
243,322,733,2.7255
322,243,733,2.7255
217,618,733,-0.407
618,217,733,-0.407
243,30,733,26.3805
30,243,733,26.3805
30,599,733,-3.2985
599,30,733,-3.2985
589,529,733,-0.6135
529,589,733,-0.6135
647,585,733,18.0325
585,647,733,18.0325
585,322,733,6.1345
322,585,733,6.1345
519,322,733,5.669
322,519,733,5.669
519,599,733,-5.226
599,519,733,-5.226
186,618,733,1.505
618,186,733,1.505
335,322,733,5.6105
322,335,733,5.6105
612,322,733,0.9255
322,612,733,0.9255
644,353,733,1.0285
353,644,733,1.0285
217,641,733,1.041
641,217,733,1.041
589,618,733,-2.6395
618,589,733,-2.6395
5,618,733,9.404
618,5,733,9.404
335,64,733,-0.163
64,335,733,-0.163
49,599,733,-2.059
599,49,733,-2.059
589,217,733,-4.7315
217,589,733,-4.7315
218,49,733,3.3545
49,218,733,3.3545
612,241,733,-2.48
241,612,733,-2.48
612,618,733,1.188
618,612,733,1.188
519,49,733,5.8065
49,519,733,5.8065
241,49,733,3.073
49,241,733,3.073
241,218,733,-0.002
218,241,733,-0.002
529,618,733,-0.6755
618,529,733,-0.6755
585,618,733,13.651
618,585,733,13.651
64,529,733,-1.2115
529,64,733,-1.2115
644,274,733,3.5185
274,644,733,3.5185
71,272,733,6.7185
272,71,733,6.7185
272,274,733,-9.3785
274,272,733,-9.3785
335,241,733,-1.227
241,335,733,-1.227
64,590,733,0.985
590,64,733,0.985
241,641,733,-0.6765
641,241,733,-0.6765
322,272,733,3.8115
272,322,733,3.8115
599,468,733,5.944
468,599,733,5.944
243,241,733,2.752
241,243,733,2.752
519,30,733,2.1325
30,519,733,2.1325
71,529,733,-0.2805
529,71,733,-0.2805
589,274,733,-1.6115
274,589,733,-1.6115
64,519,733,0.174
519,64,733,0.174
335,30,733,1.6025
30,335,733,1.6025
49,274,733,-2.6875
274,49,733,-2.6875
590,468,733,29.23
468,590,733,29.23
49,529,733,1.1925
529,49,733,1.1925
241,274,733,-6.1815
274,241,733,-6.1815
71,398,733,-2.168
398,71,733,-2.168
621,618,733,18.2615
618,621,733,18.2615
243,529,733,13.575
529,243,733,13.575
474,322,733,1.7865
322,474,733,1.7865
621,585,733,27.8685
585,621,733,27.8685
49,179,733,-6.5605
179,49,733,-6.5605
243,274,733,22.7765
274,243,733,22.7765
589,398,733,-2.7435
398,589,733,-2.7435
179,468,733,3.8055
468,179,733,3.8055
218,64,733,-7.726
64,218,733,-7.726
589,186,733,-3.2775
186,589,733,-3.2775
274,641,733,2.0005
641,274,733,2.0005
589,322,733,-2.707
322,589,733,-2.707
599,641,733,0.8165
641,599,733,0.8165
217,529,733,-0.668
529,217,733,-0.668
207,218,733,23.3065
218,207,733,23.3065
590,272,733,3.3215
272,590,733,3.3215
186,599,733,2.041
599,186,733,2.041
218,398,733,21.0835
398,218,733,21.0835
621,243,733,4.26
243,621,733,4.26
647,217,733,7.972
217,647,733,7.972
327,217,733,7.4675
217,327,733,7.4675
500,217,733,2.972
217,500,733,2.972
564,217,733,-6.495
217,564,733,-6.495
531,217,733,-1.614
217,531,733,-1.614
174,468,733,-0.963
468,174,733,-0.963
567,243,733,27.768
243,567,733,27.768
474,468,733,-7.771
468,474,733,-7.771
585,468,733,-1.3305
468,585,733,-1.3305
567,174,733,27.9925
174,567,733,27.9925
621,468,733,-0.0165
468,621,733,-0.0165
647,335,733,15.319
335,647,733,15.319
327,335,733,20.4355
335,327,733,20.4355
666,335,733,-0.8085
335,666,733,-0.8085
564,335,733,3.597
335,564,733,3.597
567,529,733,32.1435
529,567,733,32.1435
500,335,733,15.9935
335,500,733,15.9935
600,335,733,7.637
335,600,733,7.637
531,335,733,2.1555
335,531,733,2.1555
327,243,733,23.5025
243,327,733,23.5025
647,243,733,14.144
243,647,733,14.144
144,335,733,1.2865
335,144,733,1.2865
5,468,733,1.5085
468,5,733,1.5085
567,335,733,28.7195
335,567,733,28.7195
5,174,733,6.708
174,5,733,6.708
144,243,733,17.8115
243,144,733,17.8115
531,243,733,22.702
243,531,733,22.702
600,243,733,16.42
243,600,733,16.42
5,71,733,1.128
71,5,733,1.128
564,243,733,21.8045
243,564,733,21.8045
666,243,733,14.2935
243,666,733,14.2935
500,243,733,25.1655
243,500,733,25.1655
621,174,733,0.0445
174,621,733,0.0445
585,335,733,-2.4995
335,585,733,-2.4995
474,335,733,-3.8735
335,474,733,-3.8735
567,241,733,27.927
241,567,733,27.927
174,335,733,-1.187
335,174,733,-1.187
621,335,733,-3.617
335,621,733,-3.617
567,207,733,30.0145
207,567,733,30.0145
647,567,733,44.4555
567,647,733,44.4555
327,567,733,29.4525
567,327,733,29.4525
5,335,733,-1.8885
335,5,733,-1.8885
500,30,733,26.884
30,500,733,26.884
564,30,733,0.3965
30,564,733,0.3965
531,30,733,1.513
30,531,733,1.513
531,567,733,41.0325
567,531,733,41.0325
647,468,733,6.043
468,647,733,6.043
327,468,733,25.3195
468,327,733,25.3195
5,207,733,1.386
207,5,733,1.386
144,567,733,39.134
567,144,733,39.134
666,567,733,30.1635
567,666,733,30.1635
564,567,733,43.3265
567,564,733,43.3265
621,207,733,10.28
207,621,733,10.28
647,30,733,19.195
30,647,733,19.195
327,30,733,12.8395
30,327,733,12.8395
531,468,733,2.268
468,531,733,2.268
564,468,733,5.5655
468,564,733,5.5655
500,468,733,8.8045
468,500,733,8.8045
174,207,733,0.5845
207,174,733,0.5845
585,207,733,4.767
207,585,733,4.767
474,207,733,7.5505
207,474,733,7.5505
5,621,733,9.4585
621,5,733,9.4585
567,30,733,27.031
30,567,733,27.031
531,207,733,-1.842
207,531,733,-1.842
500,207,733,29.374
207,500,733,29.374
564,207,733,1.7315
207,564,733,1.7315
647,207,733,21.2575
207,647,733,21.2575
327,207,733,17.8145
207,327,733,17.8145
567,64,733,34.581
64,567,733,34.581
5,30,733,10.106
30,5,733,10.106
621,30,733,10.7415
30,621,733,10.7415
585,30,733,7.154
30,585,733,7.154
474,30,733,0.365
30,474,733,0.365
500,186,733,11.547
186,500,733,11.547
564,186,733,27.7815
186,564,733,27.7815
174,30,733,10.458
30,174,733,10.458
5,64,733,-1.7945
64,5,733,-1.7945
531,186,733,21.245
186,531,733,21.245
174,71,733,2.378
71,174,733,2.378
647,186,733,20.9345
186,647,733,20.9345
327,186,733,13.4355
186,327,733,13.4355
585,64,733,2.779
64,585,733,2.779
474,64,733,-0.479
64,474,733,-0.479
174,64,733,3.169
64,174,733,3.169
621,64,733,0.5775
64,621,733,0.5775
327,398,733,27.1045
398,327,733,27.1045
647,398,733,16.6605
398,647,733,16.6605
5,274,733,3.034
274,5,733,3.034
474,71,733,1.061
71,474,733,1.061
621,186,733,8.2465
186,621,733,8.2465
567,641,733,26.5315
641,567,733,26.5315
474,186,733,12.849
186,474,733,12.849
585,186,733,3.0645
186,585,733,3.0645
585,274,733,-2.0215
274,585,733,-2.0215
474,274,733,-2.3385
274,474,733,-2.3385
174,186,733,6.1245
186,174,733,6.1245
585,71,733,3.5045
71,585,733,3.5045
174,274,733,-1.5615
274,174,733,-1.5615
531,647,733,24.8535
647,531,733,24.8535
144,647,733,32.958
647,144,733,32.958
327,64,733,1.325
64,327,733,1.325
647,64,733,15.7775
64,647,733,15.7775
621,274,733,-6.6735
274,621,733,-6.6735
564,64,733,2.4215
64,564,733,2.4215
666,64,733,1.8245
64,666,733,1.8245
500,64,733,23.871
64,500,733,23.871
564,647,733,54.1625
647,564,733,54.1625
531,64,733,0.8885
64,531,733,0.8885
600,64,733,-2.154
64,600,733,-2.154
144,64,733,-2.144
64,144,733,-2.144
666,398,733,1.491
398,666,733,1.491
144,590,733,-5.829
590,144,733,-5.829
5,186,733,8.122
186,5,733,8.122
531,590,733,1.5325
590,531,733,1.5325
600,590,733,8.6195
590,600,733,8.6195
564,398,733,4.4325
398,564,733,4.4325
500,590,733,23.289
590,500,733,23.289
500,398,733,15.8085
398,500,733,15.8085
564,590,733,3.1475
590,564,733,3.1475
666,590,733,6.6945
590,666,733,6.6945
174,641,733,0.651
641,174,733,0.651
585,641,733,3.348
641,585,733,3.348
647,590,733,12.5735
590,647,733,12.5735
327,590,733,14.125
590,327,733,14.125
474,641,733,-1.27
641,474,733,-1.27
567,274,733,28.7135
274,567,733,28.7135
567,186,733,22.4885
186,567,733,22.4885
621,641,733,6.28
641,621,733,6.28
5,641,733,0.1275
641,5,733,0.1275
5,179,733,-0.477
179,5,733,-0.477
5,241,733,1.9265
241,5,733,1.9265
327,274,733,21.4805
274,327,733,21.4805
647,274,733,12.0785
274,647,733,12.0785
500,274,733,10.4375
274,500,733,10.4375
666,274,733,1.772
274,666,733,1.772
564,274,733,-0.7665
274,564,733,-0.7665
600,274,733,2.714
274,600,733,2.714
531,274,733,-1.083
274,531,733,-1.083
144,274,733,-9.906
274,144,733,-9.906
144,218,733,-2.664
218,144,733,-2.664
174,179,733,-4.158
179,174,733,-4.158
600,218,733,0.1285
218,600,733,0.1285
531,218,733,-4.6265
218,531,733,-4.6265
474,179,733,-9.886
179,474,733,-9.886
585,179,733,-3.2685
179,585,733,-3.2685
564,218,733,3.609
218,564,733,3.609
500,218,733,7.7135
218,500,733,7.7135
621,590,733,10.008
590,621,733,10.008
621,71,733,-4.263
71,621,733,-4.263
621,179,733,11.509
179,621,733,11.509
174,590,733,-1.019
590,174,733,-1.019
144,398,733,-1.352
398,144,733,-1.352
474,590,733,-4.6485
590,474,733,-4.6485
474,529,733,2.5495
529,474,733,2.5495
585,590,733,8.1065
590,585,733,8.1065
600,398,733,2.6865
398,600,733,2.6865
531,398,733,1.959
398,531,733,1.959
585,529,733,-2.637
529,585,733,-2.637
5,590,733,0.421
590,5,733,0.421
567,179,733,35.8825
179,567,733,35.8825
564,322,733,5.8505
322,564,733,5.8505
647,641,733,10.7225
641,647,733,10.7225
327,641,733,7.9015
641,327,733,7.9015
500,322,733,24.9
322,500,733,24.9
621,241,733,2.9145
241,621,733,2.9145
327,179,733,16.9215
179,327,733,16.9215
647,179,733,12.973
179,647,733,12.973
531,641,733,-2.385
641,531,733,-2.385
600,641,733,-4.384
641,600,733,-4.384
144,641,733,-1.675
641,144,733,-1.675
567,590,733,33.464
590,567,733,33.464
144,179,733,-5.5105
179,144,733,-5.5105
531,179,733,-3.782
179,531,733,-3.782
600,179,733,-0.0705
179,600,733,-0.0705
564,641,733,2.957
641,564,733,2.957
666,641,733,4.1945
641,666,733,4.1945
500,641,733,25.8725
641,500,733,25.8725
174,529,733,-4.8075
529,174,733,-4.8075
564,179,733,-4.403
179,564,733,-4.403
666,179,733,2.147
179,666,733,2.147
500,179,733,10.4845
179,500,733,10.4845
531,322,733,5.5535
322,531,733,5.5535
585,241,733,-7.1715
241,585,733,-7.1715
474,241,733,-1.6155
241,474,733,-1.6155
531,585,733,5.812
585,531,733,5.812
174,241,733,0.322
241,174,733,0.322
144,585,733,-3.1945
585,144,733,-3.1945
621,529,733,4.263
529,621,733,4.263
564,585,733,14.817
585,564,733,14.817
5,529,733,-0.15
529,5,733,-0.15
567,398,733,27.7005
